ID ra dec pmRA pmDEC Tmag objType typeSrc version HIP TYC UCAC TWOMASS SDSS ALLWISE GAIA APASS KIC POSflag e_pmRA e_pmDEC PMflag plx e_plx PARflag gallong gallat eclong eclat Bmag e_Bmag Vmag e_Vmag umag e_umag gmag e_gmag rmag e_rmag imag e_imag zmag e_zmag Jmag e_Jmag Hmag e_Hmag Kmag e_Kmag TWOMflag prox w1mag e_w1mag w2mag e_w2mag w3mag e_w3mag w4mag e_w4mag GAIAmag e_GAIAmag e_Tmag TESSflag SPFlag Teff e_Teff logg e_logg MH e_MH rad e_rad mass e_mass rho e_rho lumclass lum e_lum d e_d ebv e_ebv numcont contratio disposition duplicate_id priority eneg_EBV epos_EBV EBVflag eneg_Mass epos_Mass eneg_Rad epos_Rad eneg_rho epos_rho eneg_logg epos_logg eneg_lum epos_lum eneg_dist epos_dist distflag eneg_Teff epos_Teff TeffFlag gaiabp e_gaiabp gaiarp e_gaiarp gaiaqflag starchareFlag VmagFlag BmagFlag splists e_RA e_Dec RA_orig Dec_orig e_RA_orig e_Dec_orig raddflag wdflag dstArcSec
15733668 61.2155634816008 20.4028497728709 3.46468 -8.8051 13.1728 STAR tmgaia2 20190415 "" "" 553-008690 04045172+2024102 "" J040451.73+202410.1 52087168641116160 45841122 "" tmgaia2 0.106606 0.0320964 gaia2 0.701165 0.0403601 gaia2 172.619097708567 -23.2865823149805 63.1717039658527 -0.395579861264988 14.943 0.127 14.394 0.08 nan nan nan nan nan nan nan nan nan nan 12.259 0.023 11.813 0.025 11.746 0.02 AAA-222-111-000-0-0 nan 11.689 0.024 11.721 0.022 11.585 0.234 8.838 nan 13.7917 0.000185 0.008 rered spect 5604.65 39.401 3.48439 nan -0.135768 0.0378492 2.98303 nan 0.99 nan 0.0372962 nan DWARF 7.91047955 nan 1365.58 76.84 0.245449 nan "" nan "" "" nan nan nan panstarrs nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 14.3155 0.001751 13.1202 0.000815 1 "" ucac4 apassdr9 "" 1.67939919491636 0.497686154381584 61.2155793974598 20.4028118620249 0.0394898760375893 0.0138213324064763 1 0 967.8854931786173
14364026 61.0473829308427 20.1093735955473 2.58884 1.30867 12.1411 STAR tmgaia2 20190415 "" "" 551-008514 04041137+2006336 1237664090214695111 J040411.37+200633.7 50572247776182528 45840869 "" tmgaia2 0.0973917 0.0417318 gaia2 0.458626 0.0471551 gaia2 172.732054575581 -23.6032573251844 62.9604893289585 -0.653290344608688 14.17 0.019 13.267 0.08 16.1733 0.00813094 15.6489 0.00666929 12.8733 0.00121625 12.4984 0.00143769 13.6129 0.0065361 11.15 0.026 10.627 0.022 10.502 0.017 AAA-222-111-000-0-0 nan 10.439 0.023 10.501 0.02 10.472 0.091 8.757 nan 12.8144 0.000171 0.0076 rered spect 5117.93 24.0902 nan nan -0.402178 0.0226679 7.88878 nan nan nan nan nan GIANT nan nan 2007.14 193.39 0.184647 nan "" nan "" "" nan nan nan panstarrs nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 13.4069 0.000995 12.0923 0.000516 1 "" ucac4 apassdr9 "" 1.53378321506429 0.647105385856624 61.0473948008568 20.1093792300991 0.0451796606461789 0.0184294092211533 0 0 976.0402454151143
500360014 61.0785339148355 20.2902449371745 nan nan 13.6034 STAR tmgaia2 20190415 "" "" "" "" "" "" 52079025380609792 "" "" tmgaia2 nan nan "" nan nan "" 172.611291747913 -23.4572769772135 63.0240059300733 -0.481427519735458 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan nan nan nan nan nan nan nan 14.0334 0.00067 0.6 goffs "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan nan nan nan nan "" nan "" 14363946 nan nan nan "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan "" nan 0.0 nan 0.0 -1 "" "" "" "" 0.161527101249314 0.0854009484821327 61.0785339148355 20.2902449371745 0.161527101249314 0.0854009484821327 -1 -1 980.3580876763543
14363946 61.0784733316887 20.2904190303547 28.18 -84.55 13.1613 STAR tmgaia2 20190415 "" "" 552-008550 04041883+2017256 "" J040418.84+201724.8 52079025383143168 45840928 "" tmgaia2 2.0 2.0 sblink nan nan "" 172.611117632454 -23.4571949052073 63.023971443371 -0.481246072007121 13.994 0.037 13.507 0.114 nan nan nan nan nan nan nan nan nan nan 11.811 0.021 11.47 0.022 11.403 0.02 AAA-222-111-000-0-0 nan 11.308 0.023 11.324 0.021 11.338 0.195 8.918 nan 13.6585 0.001216 0.0061 gbprp spec7 6091.4 14.7587 nan nan -1.6093 0.0136795 nan nan nan nan nan nan "" nan nan 522.627 nan nan nan "" nan SPLIT "" nan nan nan "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan spect 13.5023 0.002223 12.5453 0.001318 0 "" ucac4 apassdr9 "" 31.4927669384802 31.0000422322161 61.0786026892454 20.2900549957748 0.12083947181695 0.0511702959028039 -1 0 980.8428498383132
15815510 61.571830131767 20.31269864611 1.2978 -16.4636 13.93 STAR tmgaia2 20190415 "" "" 552-008652 04061723+2018457 1237664090214957120 J040617.23+201845.5 51895303860492672 45841652 "" tmgaia2 0.0952045 0.0445389 gaia2 1.74268 0.0345998 gaia2 172.940328509047 -23.1062699459029 63.482444361175 -0.547696060023761 15.929 0.075 14.962 0.172 17.4645 0.00949521 15.4444 0.00346976 14.5541 0.00392407 15.3203 0.0121117 14.0133 0.00371093 12.989 0.023 12.527 0.024 12.338 0.024 AAA-222-111-000-0-0 nan 12.289 0.025 12.315 0.024 12.15 0.46 8.66 nan 14.6051 0.000317 0.0078 rered spect 5290.52 78.51 4.46452 nan 0.209 0.076 0.92533 nan 0.91 nan 1.14855 nan DWARF 0.604340732 nan 564.603 11.1155 0.20904 nan "" nan "" "" nan nan nan panstarrs nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 15.1982 0.00322 13.8827 0.001293 1 "" ucac4 apassdr9 "" 1.49952229676122 0.690538690527025 61.5718360900507 20.3126277611651 0.0329110005693568 0.0160152284115911 1 0 986.0056653587409
15756361 61.3101514782046 19.8825773371843 0.91943 -5.6543 13.6279 STAR tmgaia2 20190415 "" "" 550-008727 04051443+1952572 1237664089677889603 J040514.43+195257.1 50365780107996544 42922103 "" tmgaia2 0.0609929 0.0284127 gaia2 1.19943 0.0259096 gaia2 173.097048582346 -23.5802842871725 63.1593582784662 -0.923232086858466 15.446 -0.023 14.875 0.16 16.6468 0.00733866 15.3968 0.00473056 16.597 0.0156362 14.4574 0.00682458 14.0591 0.00515137 12.756 0.024 12.377 0.024 12.245 0.021 AAA-222-111-000-0-0 nan 12.19 0.024 12.205 0.023 11.952 0.31 8.739 nan 14.2244 0.000312 0.0079 rered spect 5622.87 39.91 4.1772 nan -0.155 0.038 1.3503 nan 1.0 nan 0.406167 nan DWARF 1.64206433 nan 814.128 17.3035 0.190225 nan "" nan "" "" nan nan nan panstarrs nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 14.7219 0.001501 13.57 0.000977 1 "" ucac4 apassdr9 "" 0.960112770217646 0.440553120118164 61.3101556877882 19.8825529922814 0.0244593393389278 0.0117331221730244 1 0 990.7112061932424
15815486 61.5232800771516 20.3670003056377 -1.67007 -9.64971 13.8764 STAR tmgaia2 20190415 "" "" 552-008643 04060558+2022013 1237664090214957073 J040605.58+202201.1 51896506451236736 45841596 "" tmgaia2 0.0877849 0.040548 gaia2 1.00787 0.0355511 gaia2 172.863426762275 -23.1020575882211 63.4480364081647 -0.485751023906312 15.513 0.041 14.757 0.172 16.5196 0.00647775 15.0798 0.00332034 14.423 0.00387772 14.1436 0.00344344 13.9833 0.00355815 13.056 0.023 12.693 0.024 12.582 0.023 AAA-222-111-000-0-0 nan 12.513 0.023 12.519 0.025 11.299 0.194 8.254 nan 14.4529 0.000291 0.0088 rered spect 6140.71 30.89 4.35614 nan -0.266 0.029 1.18357 nan 1.16 nan 0.699648 nan DWARF 1.79454672 nan 964.344 33.305 0.185157 nan "" nan "" "" nan nan nan panstarrs nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 14.926 0.002004 13.815 0.000875 1 "" ucac4 apassdr9 "" 1.38282304184681 0.628690854698656 61.5232724070581 20.3669587582755 0.0323704889174007 0.0157315843361894 1 0 995.0796379708829
15733466 61.1577595080116 19.9335583641597 20.5049 -10.2983 12.7463 STAR tmgaia2 20190415 "" "" 550-008689 04043786+1956007 "" J040437.87+195600.6 50377359339713408 42921653 "" tmgaia2 0.051226 0.0295212 gaia2 2.0142 0.0275927 gaia2 172.949119271752 -23.6492635597381 63.0284681098218 -0.845762624313027 14.38 -0.011 13.815 0.172 nan nan nan nan nan nan nan nan nan nan 11.88 0.021 11.514 0.024 11.417 0.02 AAA-222-111-000-0-0 nan 11.347 0.024 11.351 0.021 11.379 0.215 8.035 nan 13.319 0.000181 0.006 rered spect 5908.05 104.321 4.41528 0.0799533 -0.919 0.051 1.06389 0.0583718 1.074 0.138005 0.891894 0.204143 DWARF 1.2424109 0.08864685 489.511 6.6625 0.159504 0.02262155 84 0.09617292 "" "" 0.0 0.030624 0.0146191 panstarrs 0.160218 0.115792 0.0492598 0.0674839 0.148511 0.259776 0.0906577 0.0692488 0.080867 0.0964267 6.574 6.751 bj2018 88.2541 120.387 spect 13.7884 0.00119 12.6841 0.000939 1 "" ucac4 apassdr9 "" 0.806574130817674 0.457751205198997 61.1578534193583 19.9335140242812 0.0255473360818094 0.0125694344810891 1 0 996.5378631564272
15733452 61.1996940671684 19.9093072986603 0.286085 -4.33354 12.2669 STAR tmgaia2 20190415 "" "" 550-008698 04044792+1954334 "" J040447.92+195433.4 50377050102067840 42921798 "" tmgaia2 0.0746277 0.0379766 gaia2 0.7987 0.038744 gaia2 172.997943195748 -23.637343833004 63.0625144524573 -0.877124562522956 13.569 0.0 13.087 0.149 nan nan nan nan nan nan nan nan nan nan 11.531 0.02 11.296 0.022 11.205 0.018 AAA-222-111-000-0-0 nan 11.14 0.023 11.145 0.021 10.985 0.147 8.873 0.506 12.7434 0.000175 0.0078 rered spect 6698.08 105.924 3.72658 0.09797 -0.011 0.025 2.70326 0.168201 1.42 0.24511 0.0718829 0.0193578 DWARF 13.2516861 1.39814 1206.49 56.735 0.17811 0.00736204 95 0.02544283 "" "" 0.0 0.00909705 0.00562703 panstarrs 0.160729 0.329492 0.162942 0.17346 0.0185048 0.0202107 0.110041 0.085899 1.39813 1.39815 54.13 59.34 bj2018 79.6596 132.189 spect 13.1176 0.000966 12.2044 0.000605 1 "" ucac4 apassdr9 "" 1.17495647382286 0.588872397719925 61.1996953772214 19.9092886403629 0.0358242498288424 0.0166382043839984 1 0 997.2558686716558
15815629 61.5790398073385 20.0053119052674 -1.26345 3.27074 11.9776 STAR tmgaia2 20190415 "" "" 551-008617 04061896+2000191 1237664089678020636 J040618.96+200019.1 51868949941202176 45841668 "" tmgaia2 0.137664 0.0543959 gaia2 0.984193 0.0512464 gaia2 173.188751432042 -23.3121902406815 63.4308803094364 -0.850803244060785 13.89 0.042 12.904 0.069 16.206 0.0103344 16.2153 0.0156547 12.6547 0.000858191 14.4273 0.010897 14.0492 0.0100817 11.02 0.021 10.57 0.022 10.466 0.018 AAA-222-111-000-0-0 nan 10.373 0.022 10.401 0.022 10.351 0.086 8.545 nan 12.6308 0.000224 0.0072 rered spect 5451.55 19.45 nan nan -0.142 0.017 3.67123 nan nan nan nan nan GIANT nan nan 986.621 51.06 0.193765 nan "" nan "" "" nan nan nan panstarrs nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 13.1959 0.000863 11.9256 0.000557 1 "" ucac4 apassdr9 "" 2.16745681570787 0.843385471467893 61.5790340181712 20.0053259876204 0.0562439398659247 0.0204934175899905 0 0 998.9849306883104
15733674 61.2266056931986 20.4181261221742 4.17794 -4.83712 13.2347 STAR tmgaia2 20190415 "" "" 553-008693 04045437+2025051 "" J040454.38+202505.2 52087374799543040 45841137 "" tmgaia2 0.111285 0.0341521 gaia2 0.789682 0.0424522 gaia2 172.614826758681 -23.2685524628426 63.1847872045853 -0.382568150939473 14.622 0.098 14.252 0.103 nan nan nan nan nan nan nan nan nan nan 12.426 0.024 12.155 0.025 12.059 0.021 AAA-222-111-000-0-0 nan 12.001 0.024 12.008 0.024 12.312 0.463 8.894 nan 13.7537 0.000221 0.0082 rered spect 6508.02 85.9649 3.97384 nan -0.107804 0.0831411 1.97546 nan 1.34 nan 0.17382 nan DWARF 6.307059 nan 1219.39 64.525 0.244689 nan "" nan "" "" nan nan nan panstarrs nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 14.1703 0.000914 13.1726 0.000576 1 "" ucac4 apassdr9 "" 1.75314495765617 0.529560884154992 61.2266248874973 20.4181052956862 0.040960616977277 0.0146735914150031 1 0 1004.6414220307016
14363975 61.0438269366348 20.2312087448925 -2.34588 -4.92528 12.1454 STAR tmgaia2 20190415 "" "" 552-008538 04041051+2013522 "" J040410.51+201352.3 52078372548122368 45840866 "" tmgaia2 0.0902356 0.0389967 gaia2 1.49452 0.0450435 gaia2 172.633355072219 -23.521586970775 62.9806779249976 -0.533092966551329 13.776 0.026 13.009 0.057 nan nan nan nan nan nan nan nan nan nan 11.339 0.02 11.013 0.024 10.908 0.02 AAA-222-111-000-0-0 nan 10.853 0.023 10.891 0.021 10.947 0.157 8.986 nan 12.7125 0.000145 0.0076 rered spect 5871.71 110.993 3.8881 0.0776474 0.351 0.0277272 1.93926 0.106382 1.06 0.134757 0.145344 0.0316316 DWARF 4.027415 0.286328 656.705 19.5805 0.170667 0.007120055 82 0.0237664375 "" "" 0.0 0.00514063 0.00909948 panstarrs 0.108791 0.160723 0.132036 0.0807276 0.0290149 0.0342482 0.0832203 0.0720746 0.280907 0.291749 19.008 20.153 bj2018 102.616 119.371 spect 13.1843 0.000894 12.0918 0.000684 1 "" ucac4 apassdr9 "" 1.42135529385963 0.604698348970798 61.0438161722044 20.231187538826 0.0419343700762981 0.0173689660511474 1 0 1008.4783636240384
15756109 61.3464888040682 20.4409541397463 -1.15548 -7.74701 13.3004 STAR tmgaia2 20190415 "" "" 553-008715 04052315+2026274 "" J040523.15+202627.3 52088268152731008 45841317 "" tmgaia2 0.0886322 0.0362021 gaia2 1.0318 0.0360363 gaia2 172.681090962773 -23.1714257276158 63.2994245010902 -0.381630459129567 15.261 0.104 14.653 0.172 nan nan nan nan nan nan nan nan nan nan 12.293 0.022 11.853 0.022 11.771 0.02 AAA-222-111-000-0-0 nan 11.681 0.024 11.72 0.022 11.585 0.239 8.698 nan 13.9649 0.000204 0.0083 rered spect 5426.31 39.31 3.83661 nan 0.099 0.037 1.94802 nan 0.95 nan 0.128512 nan DWARF 2.96414423 nan 942.645 32.259 0.206216 nan "" nan "" "" nan nan nan panstarrs nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 14.5434 0.00174 13.2503 0.000793 1 "" ucac4 apassdr9 "" 1.39635029492926 0.561334257943995 61.3464834947723 20.4409207845644 0.0334493509052588 0.015046942281842 1 0 1023.3451696796997
15756360 61.2412238661644 19.8855456160855 -1.92455 4.95797 13.9696 STAR tmgaia2 20190415 "" "" 550-008712 04045789+1953079 "" J040457.89+195307.9 50377496778666496 42921918 "" tmgaia2 0.0615509 0.03288 gaia2 2.04392 0.0285185 gaia2 173.046085993627 -23.6253332725769 63.0962951596038 -0.907925675162075 16.069 0.071 15.065 0.008 nan nan nan nan nan nan nan nan nan nan 12.997 0.022 12.487 0.022 12.414 0.027 AAA-222-111-000-0-0 nan 12.336 0.024 12.373 0.024 12.258 0.496 8.751 nan 14.6369 0.000268 0.0101 rered gaia2 5047.0 122.0 4.52616 nan nan nan 0.828117 nan 0.84 nan 1.47912 nan DWARF 0.400877118 nan 482.498 6.69 0.165423 0.01359655 "" nan "" "" nan 0.015248 0.0119451 panstarrs nan nan nan nan nan nan nan nan nan nan 6.599 6.781 bj2018 nan nan dered 15.2216 0.001803 13.9177 0.00102 1 "" apassdr9 apassdr9 "" 0.968958758285992 0.509823963029109 61.241215054503 19.8855669629012 0.0268574602131391 0.0136946587656181 1 0 1024.0975439986603
15756363 61.3107434199696 19.8729446829273 -2.41946 -9.93148 10.4395 STAR tmgaia2 20190415 "" 1258-00751-1 550-008728 04051457+1952226 1237664089677889604 J040514.57+195222.4 50365539589829376 42922107 "" tmgaia2 0.104589 0.0554418 gaia2 0.988916 0.0488466 gaia2 173.105104382338 -23.5864963460375 63.1580648611331 -0.932793751169228 12.179 0.414 11.714 0.029 16.1728 0.00889799 15.5724 0.0117651 11.2898 0.000388997 13.3829 0.010772 11.1999 0.00168302 9.236 0.021 8.59 0.021 8.428 0.018 AAA-212-111-000-0-0 nan 8.333 0.023 8.45 0.02 8.322 0.023 8.515 0.355 11.2373 0.001009 0.0076 rered spect 4505.64 36.77 nan nan 0.256 0.035 11.3012 nan nan nan nan nan GIANT nan nan 982.077 47.4445 0.190621 nan "" nan "" "" nan nan nan panstarrs nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 12.0167 0.001464 10.4211 0.00062 1 "" tycho2v3 tycho2b3 "" 1.64645470582155 0.859653056885741 61.3107323432155 19.8729019223884 0.0458138688323483 0.0229033835620218 0 0 1025.1584110559286
15756108 61.3631690159816 20.4409644812469 -10.7928 7.38656 12.7606 STAR tmgaia2 20190415 "" "" 553-008720 04052716+2026274 "" J040527.15+202627.5 52088302512467968 45841345 "" tmgaia2 0.0807549 0.0325898 gaia2 2.45614 0.0333692 gaia2 172.692792571076 -23.1600874340667 63.3147699077613 -0.384600805572805 14.699 0.116 13.902 0.046 nan nan nan nan nan nan nan nan nan nan 11.739 0.021 11.289 0.02 11.183 0.02 AAA-222-111-000-0-0 nan 11.127 0.024 11.134 0.021 11.206 0.165 8.969 nan 13.4224 0.000653 0.0062 rered gaia2 5142.0 135.577 4.2313 0.0874026 nan nan 1.18208 0.0751583 0.868 0.105598 0.525513 0.133125 DWARF 0.8800636 0.0394802 402.474 5.447 0.184925 0.01279325 89 0.0249965154 "" "" 0.0 0.0134031 0.0121834 panstarrs 0.0753858 0.135811 0.0585492 0.0917673 0.118358 0.147893 0.0948387 0.0799664 0.0437563 0.0352041 5.374 5.52 bj2018 189.988 81.1665 dered 13.9962 0.002548 12.7067 0.001777 1 "" ucac4 apassdr9 "" 1.27225828729539 0.505325889440559 61.3631194243199 20.4409962844986 0.0309017531245621 0.0136350798780916 1 0 1027.6795293678995
15758287 61.4018988688165 20.4393467578386 5.47176 -4.50832 12.2745 STAR tmgaia2 20190415 "" "" 553-008728 04053645+2026217 "" J040536.45+202621.6 52085416294442752 45841414 "" tmgaia2 0.0977088 0.0397989 gaia2 1.07589 0.0392446 gaia2 172.721245026004 -23.1348836414738 63.3500890696433 -0.393103241375412 14.351 0.118 13.445 0.046 nan nan nan nan nan nan nan nan nan nan 11.249 0.024 10.701 0.022 10.59 0.017 AAA-222-111-000-0-0 nan 10.513 0.023 10.555 0.02 10.39 0.084 8.555 nan 12.9713 0.000466 0.008 rered spect 5100.47 28.48 nan nan -0.135 0.026 3.42651 nan nan nan nan nan GIANT nan nan 905.12 32.3925 0.205833 nan "" nan "" "" nan nan nan panstarrs nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 13.5913 0.000944 12.2284 0.000744 1 "" ucac4 apassdr9 "" 1.53933070034516 0.617090402720565 61.4019240106532 20.439327347018 0.0363514102574691 0.0159997227828152 0 0 1043.639720045342
15815469 61.5190794553192 20.3902681674935 4.72653 -3.72778 12.8658 STAR tmgaia2 20190415 "" "" 552-008641 04060457+2023250 1237664090214957114 J040604.58+202324.9 51896815688881280 45841592 "" tmgaia2 0.069077 0.0309145 gaia2 1.42414 0.0289302 gaia2 172.842109276034 -23.0889279098584 63.4485836461128 -0.462158662234604 14.285 0.062 13.652 0.149 15.576 0.00587038 15.7378 0.0117417 13.4501 0.00283136 13.3215 0.0017274 13.3457 0.00394142 12.122 0.021 11.844 0.022 11.73 0.02 AAA-222-111-000-0-0 nan 11.666 0.023 11.671 0.021 11.563 0.226 8.563 nan 13.3798 0.000266 0.0083 rered spect 6487.24 111.902 4.35707 0.0827023 -0.12 0.017 1.26598 0.0552312 1.33 0.208097 0.655496 0.142115 DWARF 2.55734158 0.15249 688.304 13.812 0.203445 0.00816111 90 0.0510875024 "" "" 0.0 0.00653864 0.00978358 panstarrs 0.165034 0.25116 0.0514377 0.0590246 0.116996 0.167233 0.0948827 0.0705219 0.177566 0.127414 13.54 14.084 bj2018 109.778 114.027 spect 13.7892 0.001196 12.8027 0.00075 1 "" ucac4 apassdr9 "" 1.08818367488445 0.479329514610094 61.519101166024 20.3902521173308 0.0261158872768832 0.012179595181513 1 0 1051.4805678606983
15817440 61.6375025566047 20.2129209960304 1.51648 -4.08146 13.9433 STAR tmgaia2 20190415 "" "" 552-008666 04063300+2012464 "" J040633.00+201246.4 51890493497128064 45841826 "" tmgaia2 0.0923085 0.0504248 gaia2 0.784524 0.0346483 gaia2 173.06521530261 -23.1299083129929 63.5240670877589 -0.657326763442062 15.357 0.078 14.818 0.183 nan nan nan nan nan nan nan nan nan nan 13.158 0.023 12.86 0.029 12.761 0.026 AAA-222-111-000-0-0 nan 12.704 0.023 12.703 0.026 12.282 nan 8.978 nan 14.4638 0.000395 0.0112 rered spect 6598.2 183.54 4.31015 nan -0.306 0.175 1.36113 nan 1.38 nan 0.547241 nan DWARF 3.163713 nan 1227.76 52.555 0.224899 nan "" nan "" "" nan nan nan panstarrs nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 14.8764 0.002249 13.8766 0.001007 1 "" ucac4 apassdr9 "" 1.45372245366992 0.781771468635412 61.6375095143878 20.2129034230777 0.0336694661783505 0.0171013113242411 1 0 1052.8353342284574
15758018 61.3943617995974 19.8684650300327 -0.484824 -0.487102 12.4437 STAR tmgaia2 20190415 "" "" 550-008746 04053464+1952064 1237664089677889700 J040534.64+195206.4 50364989834010624 42922372 "" tmgaia2 0.0480654 0.0237649 gaia2 0.168298 0.0223348 gaia2 173.167556184619 -23.532392950681 63.2344171189688 -0.95218996131231 15.023 0.012 13.983 0.194 17.0769 0.0107997 16.1251 0.00877867 16.176 0.0157449 12.8609 0.00164095 14.0845 0.0101535 11.216 0.024 10.495 0.022 10.357 0.018 AAA-222-111-000-0-0 nan 10.273 0.023 10.343 0.019 10.167 0.07 8.113 nan 13.2421 0.000202 0.0075 rered spect 4628.02 43.6807 nan nan -0.617975 0.0422952 19.6449 nan nan nan nan nan GIANT nan nan 4629.82 457.605 0.191992 nan "" nan "" "" nan nan nan panstarrs nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 13.9975 0.000845 12.4009 0.000627 1 "" ucac4 apassdr9 "" 0.756661648888693 0.368485759781671 61.3943595800424 19.868462932788 0.021569718990466 0.00978004404247621 0 0 1060.2765603621183
15758024 61.4572400170131 19.8867506687859 4.29651 3.63062 13.8525 STAR tmgaia2 20190415 "" "" 550-008764 04054973+1953122 1237664089677955116 J040549.73+195312.3 51863246224663936 "" "" tmgaia2 0.0802397 0.0347719 gaia2 0.715725 0.0330768 gaia2 173.197281297636 -23.476823911487 63.2959566083704 -0.945490123722584 15.342 0.044 14.5503 0.0459 16.5307 0.00799491 15.7421 0.00575359 14.4378 0.00200169 15.0047 0.0083561 14.4145 0.00649506 13.066 0.026 12.763 0.022 12.672 0.026 AAA-222-111-000-0-0 nan 12.602 0.024 12.58 0.024 12.326 0.515 8.706 nan 14.3612 0.00028 0.0078 rered gaia2 6024.0 122.0 3.99282 nan nan nan 1.76699 nan 1.12 nan 0.203011 nan DWARF 3.70425 nan 1340.35 59.755 0.176419 0.007440575 "" nan "" "" nan 0.0105531 0.00432805 panstarrs nan nan nan nan nan nan nan nan nan nan 57.15 62.36 bj2018 nan nan dered 14.7626 0.001381 13.787 0.000993 1 "" gaia2 bpbj "" 1.26314042403251 0.539146694386402 61.4572596889777 19.8867663006232 0.0340176682687329 0.0140171218151892 1 0 1061.695726668481
14363972 61.0274338846365 20.2349501351812 12.8794 0.756684 13.1998 STAR tmgaia2 20190415 "" "" 552-008535 04040657+2014057 "" J040406.59+201405.7 50577229938164608 45840836 "" tmgaia2 0.0611504 0.0312508 gaia2 0.925857 0.0273153 gaia2 172.618819830919 -23.5301296583739 62.9663046464185 -0.526458594465775 14.838 0.017 14.309 0.092 nan nan nan nan nan nan nan nan nan nan 12.327 0.023 11.93 0.024 11.865 0.023 AAA-222-111-000-0-0 nan 11.772 0.023 11.799 0.023 11.894 0.353 8.796 nan 13.779 0.000179 0.0077 rered spect 5686.71 27.93 3.81946 nan -0.331 0.026 2.04864 nan 1.01 nan 0.11747 nan DWARF 3.95428872 nan 1047.04 30.16 0.178623 nan "" nan "" "" nan nan nan panstarrs nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 14.2595 0.001051 13.1427 0.000843 1 "" ucac4 apassdr9 "" 0.96316118189775 0.484555830220646 61.0274929851625 20.2349533931361 0.026260005584212 0.0127749490042009 1 0 1065.4444545410415
15733440 61.1899077408502 19.8922147848093 0.380005 0.670056 11.3766 STAR tmgaia2 20190415 "" 1258-00256-1 550-008697 04044557+1953319 "" J040445.57+195331.9 50377015742332032 42921770 "" tmgaia2 0.0740137 0.0373526 gaia2 1.25905 0.039227 gaia2 173.004575913184 -23.655780586308 63.050205321716 -0.892136251907025 12.303 0.411 12.205 0.103 nan nan nan nan nan nan nan nan nan nan 10.619 0.019 10.315 0.022 10.239 0.017 AAA-222-111-000-0-0 nan 10.194 0.023 10.205 0.02 10.246 0.074 8.91 nan 11.875 0.000259 0.0083 rered gaia2 6081.0 122.927 3.49972 0.0838986 nan nan 3.14503 0.169819 1.14 0.150695 0.0366465 0.00852628 DWARF 12.1855 0.891418 776.583 23.841 0.174143 0.008684255 95 0.0104464376 "" "" 0.0 0.00909395 0.00827456 panstarrs 0.122816 0.178573 0.150326 0.189312 0.00961277 0.00743979 0.0976188 0.0701785 0.87889 0.903946 23.123 24.559 bj2018 102.605 143.25 dered 12.2733 0.000903 11.318 0.000714 1 "" ucac4 tycho2b "" 1.16528167117106 0.579206024628217 61.1899094807979 19.8922176697727 0.0362627362199868 0.0166973159978693 1 0 1067.1094847377067
15733681 61.2406570384119 20.4409576740105 31.9806 -48.0335 13.8074 STAR tmgaia2 20190415 "" "" 553-008697 04045774+2026274 "" J040457.78+202626.9 52087409159278208 45841160 "" tmgaia2 0.155773 0.0613339 gaia2 5.53023 0.0654934 gaia2 172.606717224625 -23.2432710070779 63.2020822399083 -0.362679500350364 16.822 0.165 15.487 0.105 nan nan nan nan nan nan nan nan nan nan 12.469 0.027 11.807 0.028 11.59 0.018 AAA-222-111-000-0-0 nan 11.491 0.023 11.451 0.022 11.598 0.235 8.377 nan 14.8246 0.000335 0.00729913 cdwrf cdwrf 3748.0 157.0 4.68939 0.0102611 nan nan 0.555279 0.016949 0.549978 0.0205808 3.21227 0.174183 DWARF 0.0548170358 0.01259126 179.921 2.1365 0.119503 0.0214504451 79 0.0127449119 "" "" 0.0 0.00976869 0.0331322 panstarrs nan nan nan nan nan nan nan nan nan nan 2.111 2.162 bj2018 nan nan cdwrf 15.8533 0.00282 13.827 0.00112 1 "" cdwrf apassdr9 cooldwarfs_v8 2.45425328129879 0.951022524591738 61.2408039855438 20.4407508631704 0.0642997117266758 0.0256910694238397 1 0 1067.3102557243462
